"","ofi_insc","prov_insc","cant_insc","parr_insc","anio_insc","mes_insc","dia_insc","fecha_insc","hijos_rec","mcap_bie","nac_hom","cod_paish","anio_nach","mes_nach","dia_nach","fecha_nach","edad_hom","nmatanth","est_civih","p_etnica_hom","sabe_leerh","niv_insth","prov_habh","cant_habh","parr_habh","area_hom","nac_muj","cod_paism","anio_nacm","mes_nacm","dia_nacm","fecha_nacm","edad_muj","nmatantm","est_civim","p_etnica_muj","sabe_leerm","niv_instm","prov_habm","cant_habm","parr_habm","area_muj"
"60212",1,"Azuay","Cuenca","San Blas ",2014," Febrero ",21,13612320000,1,"No","Ecuatoriano","Ecuador ",1995," Abril ",3,13016246400,18,0,"Soltero","Mestizo","No",NA,"Azuay","Cuenca","Sinincay ","Rural","Ecuatoriana","Ecuador ",1991," Mayo ",30,12894940800,22,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Azuay","Cuenca","Sinincay ","Rural"
"60213",1,"Cañar","El Tambo","El Tambo, cabecera cantonal",2014," Marzo ",21,13614739200,0,"No","Ecuatoriano","Ecuador ",1995," Marzo ",10,13014172800,19,0,"Soltero","Indígena","No",NA,"Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1996," Febrero ",25,13044585600,18,0,"Soltera","Mestiza","Si","Ciclo posbachillerato","Cañar","El Tambo","El Tambo, cabecera cantonal","Urbana"
"60214",1,"Azuay","Cuenca","San Blas ",2014," Marzo ",21,13614739200,0,"No","Ecuatoriano","Ecuador ",1994," Octubre ",21,13002076800,19,0,"Soltero","Mestizo","No",NA,"Azuay","Cuenca","Chiquintad ","Rural","Ecuatoriana","Ecuador ",1990," Enero ",29,12852950400,24,0,"Soltera","Mestiza","Si","Superior","Azuay","Cuenca","Chiquintad ","Rural"
"60215",1,"Azuay","Sigsig","Sigsig, cabecera cantonal",2014," Enero ",3,13608086400,0,"No","Ecuatoriano","Ecuador ",1986," Marzo ",7,12729916800,27,0,"Soltero","Mestizo","No",NA,"Azuay","Sigsig","Ludo ","Rural","Ecuatoriana","Ecuador ",1989," Marzo ",9,12824784000,24,0,"Soltera","Mestiza","Si","Centro de alfabetización","Azuay","Sigsig","Ludo ","Rural"
"60216",1,"Napo","Tena","Tena, cabecera cantonal y capital provincial ",2014," Marzo ",5,13613356800,0,"Ignorado","Ecuatoriano","Ecuador ",1992," Diciembre ",25,12944620800,21,0,"Soltero","Indígena","No",NA,"Napo","Tena","Ahuano ","Rural","Ecuatoriana","Ecuador ",1994," Noviembre ",20,13004668800,19,0,"Soltera","Indígena","Si","Secundaria","Napo","Tena","Ahuano ","Rural"
"60217",1,"El Oro","Piñas","Piñas, cabecera cantonal ",2014," Enero ",14,13609036800,0,"No","Ecuatoriano","Ecuador ",1980," Junio ",2,12548131200,33,0,"Soltero","Mestizo","No",NA,"El Oro","Zaruma","Zaruma, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1986," Noviembre ",8,12751171200,27,0,"Soltera","Mestiza","Si","Secundaria","El Oro","Zaruma","Zaruma, cabecera cantonal","Urbana"
"60218",1,"Azuay","Gualaceo","Gualaceo, cabecera cantonal ",2014," Mayo ",29,13620700800,0,"No","Ecuatoriano","Ecuador ",1975," Abril ",15,12386131200,39,0,"Soltero","Mestizo","Si","Primaria","Azuay","Sigsig","San Bartolomé","Rural","Ecuatoriana","Ecuador ",1982," Septiembre ",11,12619929600,31,0,"Soltera","Mestiza","No",NA,"Azuay","Sigsig","San Bartolomé","Rural"
"60219",1,"Guayas","Milagro","Milagro, cabecera cantonal",2014," Marzo ",10,13613788800,6,"No","Ecuatoriano","Ecuador ",1944," Octubre ",29,11424931200,69,0,"Soltero","Mestizo","Si","Educación básica","Guayas","Milagro","Mariscal Sucre (Huaques) ","Rural","Ecuatoriana","Ecuador ",1953," Junio ",16,11697264000,60,0,"Soltera","Mestiza","No",NA,"Guayas","Milagro","Mariscal Sucre (Huaques) ","Rural"
"60220",1,"Azuay","Cuenca","San Blas ",2014," Febrero ",27,13612838400,0,"No","Ecuatoriano","Ecuador ",1967," Julio ",19,12141878400,46,1,"Divorciado","Mestizo","Si","Primaria","Azuay","Cuenca","Cumbe ","Rural","Ecuatoriana","Ecuador ",1967," Marzo ",10,12130560000,46,0,"Soltera","Mestiza","No",NA,"Azuay","Cuenca","Cumbe ","Rural"
"60221",1,"Azuay","Sigsig","Sigsig, cabecera cantonal",2014," Febrero ",24,13612579200,0,"No","Ecuatoriano","Ecuador ",1990," Octubre ",3,12874291200,23,0,"Soltero","Mestizo","Si","Primaria","Azuay","Sigsig","San Bartolomé","Rural","Ecuatoriana","Ecuador ",1995," Agosto ",5,13026960000,18,0,"Soltera","Mestiza","No",NA,"Azuay","Sigsig","San Bartolomé","Rural"
"60222",1,"Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal",2014," Abril ",24,13617676800,1,"No","Ecuatoriano","Ecuador ",1934," Julio ",27,11101190400,79,0,"Soltero","Mestizo","Si","Ninguno","Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1963," Abril ",24,12008217600,51,0,"Soltera","Mestiza","No",NA,"Guayas","San Jacinto de Yaguachi","San Jacinto de Yaguachi, cabecera cantonal","Urbana"
"60223",1,"Sucumbíos","Lago Agrio","Nueva Loja, cabecera cantonal y capital provincial ",2014," Diciembre ",10,13637548800,2,"No","Ecuatoriano","Ecuador ",1974," Noviembre ",7,12372393600,40,0,"Soltero","Mestizo","Si","Secundaria","Sucumbíos","Lago Agrio","Pacayacu ","Rural","Ecuatoriana","Ecuador ",1979," Diciembre ",27,12534480000,34,0,"Soltera","Mestiza","Si","Primaria","Sucumbíos","Lago Agrio","Pacayacu ","Rural"
"60224",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Diciembre ",17,13638153600,1,"No","Ecuatoriano","Ecuador ",1986," Febrero ",16,12728275200,28,0,"Soltero","Indígena","Si","Educación media /bachillerato","Imbabura","San Miguel de Urcuquí","Urcuquí cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1975," Abril ",5,12385267200,39,0,"Soltera","Mestiza","Si","Educación básica","Imbabura","San Miguel de Urcuquí","Urcuquí cabecera cantonal","Urbana"
"60225",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Diciembre ",18,13638240000,0,"No","Ecuatoriano","Ecuador ",1973," Noviembre ",27,12342585600,41,0,"Soltero","Mestizo","Si","Educación básica","Imbabura","Antonio Ante","San Roque ","Rural","Ecuatoriana","Ecuador ",1985," Septiembre ",1,12713760000,29,0,"Soltera","Mestiza","Si","Educación básica","Imbabura","Antonio Ante","San Roque ","Rural"
"60226",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Diciembre ",19,13638326400,0,"No","Ecuatoriano","Ecuador ",1986," Agosto ",25,12744691200,28,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Imbabura","Ibarra","San Antonio ","Rural","Ecuatoriana","Ecuador ",1985," Mayo ",25,12705206400,29,0,"Soltera","Mestiza","Si","Superior","Imbabura","Ibarra","San Antonio ","Rural"
"60227",1,"Sucumbíos","Lago Agrio","Nueva Loja, cabecera cantonal y capital provincial ",2014," Diciembre ",16,13638067200,1,"No","Ecuatoriano","Ecuador ",1982," Abril ",27,12608092800,32,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Sucumbíos","Lago Agrio","Pacayacu ","Rural","Ecuatoriana","Ecuador ",1974," Octubre ",20,12370838400,40,0,"Soltera","Mestiza","Si","Primaria","Sucumbíos","Lago Agrio","Pacayacu ","Rural"
"60228",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Diciembre ",18,13638240000,0,"No","Ecuatoriano","Ecuador ",1989," Julio ",1,12834633600,25,0,"Soltero","Indígena","Si","Educación básica","Imbabura","Antonio Ante","San Roque ","Rural","Ecuatoriana","Ecuador ",1995," Junio ",12,13022294400,19,0,"Soltera","Indígena","Si","Educación básica","Imbabura","Antonio Ante","San Roque ","Rural"
"60229",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Diciembre ",19,13638326400,0,"No","Ecuatoriano","Ecuador ",1991," Enero ",11,12882931200,23,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Imbabura","Ibarra","San Antonio ","Rural","Ecuatoriana","Ecuador ",1995," Octubre ",5,13032230400,19,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Imbabura","Ibarra","San Antonio ","Rural"
"60230",1,"Manabí","Rocafuerte","Rocafuerte, cabecera cantonal",2014," Febrero ",6,13611024000,7,"No","Ecuatoriano","Ecuador ",1934," Junio ",10,11097129600,79,1,"Viudo","Mestizo","Si","Primaria","Manabí","Rocafuerte","Rocafuerte, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1938," Febrero ",17,11213596800,75,0,"Soltera","Mestiza","No",NA,"Manabí","Rocafuerte","Rocafuerte, cabecera cantonal","Urbana"
"60231",1,"Sucumbíos","Lago Agrio","Nueva Loja, cabecera cantonal y capital provincial ",2014," Diciembre ",31,13639363200,0,"No","Ecuatoriano","Ecuador ",1972," Septiembre ",20,12305174400,42,0,"Soltero","Mestizo","Si","Secundaria","Pichincha","Quito","La Magadalena ","Urbana","Ecuatoriana","Ecuador ",1986," Febrero ",11,12727843200,28,0,"Soltera","Mestiza","Si","Superior","Pichincha","Quito","La Magadalena ","Urbana"
"60232",1,"Guayas","Balzar","Balzar, cabecera cantonal",2014," Febrero ",12,13611542400,2,"No","Ecuatoriano","Ecuador ",1965," Septiembre ",21,12084336000,48,0,"Soltero","Mestizo","No",NA,"Guayas","Balzar","Balzar, cabecera cantonal","Urbana","Ecuatoriana","Ecuador ",1961," Diciembre ",5,11964585600,52,0,"Soltera","Mestiza","No",NA,"Guayas","Balzar","Balzar, cabecera cantonal","Urbana"
"60233",1,"Loja","Celica","Celica, cabecera cantonal ",2014," Diciembre ",9,13637462400,0,"No","Ecuatoriano","Ecuador ",1988," Agosto ",24,12807763200,26,0,"Soltero","Mestizo","Si","Educación básica","Loja","Puyango","El Limo (Mariana de Jesús) ","Rural","Ecuatoriana","Ecuador ",1987," Diciembre ",7,12785212800,27,0,"Soltera","Mestiza","Si","Superior","Loja","Puyango","El Limo (Mariana de Jesús) ","Rural"
"60234",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Diciembre ",20,13638412800,0,"No","Ecuatoriano","Ecuador ",1993," Septiembre ",29,12968640000,21,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Imbabura","Antonio Ante","San Roque ","Rural","Ecuatoriana","Ecuador ",1990," Julio ",1,12866169600,24,0,"Soltera","Mestiza","Si","Superior","Imbabura","Antonio Ante","San Roque ","Rural"
"60235",1,"Sucumbíos","Gonzalo Pizarro","Lumbaquí, cabecera cantonal ",2014," Diciembre ",12,13637721600,1,"No","Ecuatoriano","Ecuador ",1993," Marzo ",11,12951187200,21,0,"Soltero","Indígena","Si","Secundaria","Sucumbíos","Gonzalo Pizarro","Lumbaquí, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1995," Marzo ",28,13015728000,19,0,"Soltera","Indígena","Si","Secundaria","Sucumbíos","Gonzalo Pizarro","Lumbaquí, cabecera cantonal ","Urbana"
"60236",1,"Sucumbíos","Gonzalo Pizarro","Lumbaquí, cabecera cantonal ",2014," Diciembre ",29,13639190400,1,"No","Ecuatoriano","Ecuador ",1991," Julio ",26,12899865600,23,0,"Soltero","Indígena","Si","Primaria","Sucumbíos","Gonzalo Pizarro","Lumbaquí, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1997," Junio ",5,13084848000,17,0,"Soltera","Indígena","Si","Primaria","Sucumbíos","Gonzalo Pizarro","Lumbaquí, cabecera cantonal ","Urbana"
"60237",1,"Sucumbíos","Gonzalo Pizarro","Lumbaquí, cabecera cantonal ",2014," Diciembre ",30,13639276800,0,"No","Ecuatoriano","Ecuador ",1995," Febrero ",26,13013136000,19,0,"Soltero","Mestizo","Si","Secundaria","Sucumbíos","Gonzalo Pizarro","Lumbaquí, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",NA,NA,NA,NA,21,0,"Soltera","Mestiza","Si","Secundaria","Sucumbíos","Gonzalo Pizarro","Lumbaquí, cabecera cantonal ","Urbana"
"60238",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Diciembre ",22,13638585600,0,"No","Ecuatoriano","Ecuador ",1975," Mayo ",28,12389846400,39,0,"Soltero","Afro-Ecuatoriano/ Afrodescendiente","Si","Educación media /bachillerato","Imbabura","Ibarra","Ambuquí ","Rural","Ecuatoriana","Ecuador ",1975," Julio ",24,12394771200,39,0,"Soltera","Afro-Ecuatoriana/ Afrodescendiente","Si","Superior","Imbabura","Ibarra","Ambuquí ","Rural"
"60239",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Diciembre ",23,13638672000,1,"No","Ecuatoriano","Ecuador ",1963," Noviembre ",4,12024979200,51,0,"Soltero","Afro-Ecuatoriano/ Afrodescendiente","Si","Educación básica","Imbabura","Ibarra","San Antonio ","Rural","Ecuatoriana","Ecuador ",1954," Julio ",14,11731219200,60,1,"Divorciada","Afro-Ecuatoriana/ Afrodescendiente","Si","Educación básica","Imbabura","Ibarra","San Antonio ","Rural"
"60240",1,"Guayas","Guayaquil","Tarqui ",2014," Diciembre ",22,13638585600,2,"No","Ecuatoriano","Ecuador ",1960," Febrero ",17,11907820800,54,1,"Divorciado","Mestizo","Si","Superior","Guayas","Guayaquil","Carbo (Concepción) ","Urbana","Ecuatoriana","Ecuador ",1964," Junio ",14,12044246400,50,0,"Soltera","Mestiza","Si","Superior","Guayas","Guayaquil","Carbo (Concepción) ","Urbana"
"60241",1,"Guayas","Guayaquil","Tarqui ",2014," Diciembre ",12,13637721600,0,"No","Ecuatoriano","Ecuador ",1988," Julio ",25,12805171200,26,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Guayas","Guayaquil","Juan Gómez Rendón (Progreso)","Rural","Extranjera","Otras Naciones de África ",1998," Noviembre ",21,13130985600,16,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Guayas","Guayaquil","Juan Gómez Rendón (Progreso)","Rural"
"60242",1,"Imbabura","Ibarra","San Miguel de Ibarra, cabecera cantonal y capital provincial",2014," Diciembre ",30,13639276800,2,"No","Ecuatoriano","Ecuador ",1981," Marzo ",5,12571977600,33,0,"Soltero","Indígena","Si","Educación básica","Imbabura","Otavalo","San Pablo ","Rural","Ecuatoriana","Ecuador ",1989," Abril ",29,12829190400,25,0,"Soltera","Indígena","Si","Educación media /bachillerato","Imbabura","Otavalo","San Pablo ","Rural"
"60243",1,"Pichincha","Quito","El Quinche ",2014," Diciembre ",20,13638412800,0,"No","Ecuatoriano","Ecuador ",1982," Enero ",30,12600576000,32,0,"Soltero","Mestizo","Si","Superior","Pichincha","Quito","Pifo ","Rural","Ecuatoriana","Ecuador ",1984," Febrero ",6,12664252800,30,0,"Soltera","Mestiza","Si","Superior","Pichincha","Quito","Pifo ","Rural"
"60244",1,"Pichincha","Mejía","Machachi, cabecera cantonal",2014," Diciembre ",5,13637116800,0,"Ignorado","Ecuatoriano","Ecuador ",1990," Noviembre ",14,12877920000,24,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Pichincha","Mejía","Aloasí ","Rural","Ecuatoriana","Ecuador ",1994," Abril ",28,12986870400,20,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Pichincha","Mejía","Aloasí ","Rural"
"60245",1,"Pichincha","Mejía","Machachi, cabecera cantonal",2014," Diciembre ",19,13638326400,0,"Ignorado","Ecuatoriano","Ecuador ",1961," Enero ",30,11937888000,53,0,"Soltero","Mestizo","Si","Educación básica","Pichincha","Mejía","Cutuglahua ","Rural","Ecuatoriana","Ecuador ",1963," Octubre ",9,12022732800,51,1,"Divorciada","Mestiza","Si","Educación media /bachillerato","Pichincha","Mejía","Cutuglahua ","Rural"
"60246",1,"Pichincha","Mejía","Machachi, cabecera cantonal",2014," Diciembre ",19,13638326400,1,"Ignorado","Ecuatoriano","Ecuador ",1988," Abril ",14,12796358400,26,0,"Soltero","Mestizo","Si","Educación básica","Pichincha","Mejía","Cutuglahua ","Rural","Ecuatoriana","Ecuador ",1987," Noviembre ",17,12783484800,27,0,"Soltera","Mestiza","Si","Educación básica","Pichincha","Mejía","Cutuglahua ","Rural"
"60247",1,"Pichincha","Mejía","Machachi, cabecera cantonal",2014," Diciembre ",1,13636771200,0,"Ignorado","Ecuatoriano","Ecuador ",1995," Agosto ",8,13027219200,19,0,"Soltero","Indígena","Si","Educación básica","Pichincha","Mejía","Cutuglahua ","Rural","Ecuatoriana","Ecuador ",1995," Junio ",1,13021344000,19,0,"Soltera","Indígena","Si","Educación media /bachillerato","Pichincha","Mejía","Cutuglahua ","Rural"
"60248",1,"Pichincha","Mejía","Machachi, cabecera cantonal",2014," Diciembre ",1,13636771200,1,"Ignorado","Ecuatoriano","Ecuador ",1988," Noviembre ",7,12814243200,26,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Pichincha","Mejía","Uyumbicho ","Rural","Ecuatoriana","Ecuador ",1996," Noviembre ",30,13068691200,18,0,"Soltera","Mestiza","Si","Educación básica","Pichincha","Mejía","Uyumbicho ","Rural"
"60249",1,"Pichincha","Mejía","Machachi, cabecera cantonal",2014," Diciembre ",1,13636771200,1,"Ignorado","Ecuatoriano","Ecuador ",1981," Marzo ",22,12573446400,33,1,"Divorciado","Mestizo","Si","Educación básica","Pichincha","Mejía","Cutuglahua ","Rural","Ecuatoriana","Ecuador ",1987," Julio ",23,12773376000,27,0,"Soltera","Mestiza","Si","Educación básica","Pichincha","Mejía","Cutuglahua ","Rural"
"60250",1,"Pichincha","Mejía","Machachi, cabecera cantonal",2014," Diciembre ",1,13636771200,1,"Ignorado","Ecuatoriano","Ecuador ",1990," Febrero ",11,12854073600,24,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Pichincha","Mejía","Uyumbicho ","Rural","Ecuatoriana","Ecuador ",1990," Abril ",24,12860294400,24,0,"Soltera","Mestiza","Si","Superior","Pichincha","Mejía","Uyumbicho ","Rural"
"60251",1,"Pichincha","Mejía","Machachi, cabecera cantonal",2014," Diciembre ",10,13637548800,4,"Ignorado","Ecuatoriano","Ecuador ",1953," Octubre ",17,11707891200,61,1,"Divorciado","Mestizo","Si","Educación básica","Pichincha","Mejía","Cutuglahua ","Rural","Ecuatoriana","Ecuador ",1951," Agosto ",28,11640412800,63,1,"Divorciada","Mestiza","Si","Educación media /bachillerato","Pichincha","Mejía","Cutuglahua ","Rural"
"60252",1,"Pichincha","Mejía","Machachi, cabecera cantonal",2014," Diciembre ",12,13637721600,0,"Ignorado","Ecuatoriano","Ecuador ",1994," Diciembre ",26,13007779200,19,0,"Soltero","Mestizo","Si","Primaria","Pichincha","Mejía","Aloasí ","Rural","Ecuatoriana","Ecuador ",1997," Septiembre ",27,13094697600,17,0,"Soltera","Mestiza","Si","Primaria","Pichincha","Mejía","Aloasí ","Rural"
"60253",1,"Pichincha","Mejía","Machachi, cabecera cantonal",2014," Diciembre ",24,13638758400,0,"Ignorado","Ecuatoriano","Ecuador ",1984," Mayo ",3,12671769600,30,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Pichincha","Mejía","Uyumbicho ","Rural","Ecuatoriana","Ecuador ",1976," Febrero ",1,12411360000,38,1,"Divorciada","Mestiza","Si","Educación media /bachillerato","Pichincha","Mejía","Uyumbicho ","Rural"
"60254",1,"Pichincha","Mejía","Machachi, cabecera cantonal",2014," Diciembre ",31,13639363200,0,"Ignorado","Ecuatoriano","Ecuador ",1993," Septiembre ",28,12968553600,21,0,"Soltero","Indígena","Si","Educación básica","Pichincha","Mejía","Cutuglahua ","Rural","Ecuatoriana","Ecuador ",1990," Abril ",28,12860640000,24,0,"Soltera","Indígena","Si","Secundaria","Pichincha","Mejía","Cutuglahua ","Rural"
"60255",1,"Chimborazo","Alausí","Alausí, cabecera cantonal",2014," Diciembre ",10,13637548800,1,"No","Ecuatoriano","Ecuador ",1982," Octubre ",1,12621657600,32,0,"Soltero","Mestizo","Si","Primaria","Chimborazo","Alausí","Sevilla ","Rural","Ecuatoriana","Ecuador ",1988," Septiembre ",1,12808454400,26,0,"Soltera","Mestiza","Si","Primaria","Chimborazo","Alausí","Sevilla ","Rural"
"60256",1,"Guayas","Guayaquil","Rocafuerte ",2014," Diciembre ",5,13637116800,0,"No","Ecuatoriano","Ecuador ",1975," Septiembre ",20,12399782400,39,1,"Divorciado","Negro","Si","Ciclo posbachillerato","Guayas","Milagro","Milagro, cabecera cantonal","Urbana","Extranjera","España ",1994," Marzo ",17,12983241600,20,0,"Soltera","Blanca","Si","Primaria","Guayas","Milagro","Milagro, cabecera cantonal","Urbana"
"60257",1,"Chimborazo","Guamote","Guamote, cabecera cantonal ",2014," Diciembre ",5,13637116800,0,"No","Ecuatoriano","Ecuador ",1979," Abril ",16,12512448000,35,0,"Soltero","Indígena","Si","Primaria","Chimborazo","Alausí","Tixán ","Rural","Ecuatoriana","Ecuador ",1991," Septiembre ",2,12903148800,23,0,"Soltera","Indígena","Si","Primaria","Chimborazo","Alausí","Tixán ","Rural"
"60258",1,"Chimborazo","Guamote","Guamote, cabecera cantonal ",2014," Diciembre ",24,13638758400,0,"No","Ecuatoriano","Ecuador ",1980," Agosto ",23,12555216000,34,0,"Soltero","Indígena","Si","Superior","Chimborazo","Guamote","Guamote, cabecera cantonal ","Urbana","Ecuatoriana","Ecuador ",1990," Abril ",14,12859430400,24,0,"Soltera","Indígena","Si","Primaria","Chimborazo","Guamote","Guamote, cabecera cantonal ","Urbana"
"60259",1,"El Oro","Machala","Machala, cabecera cantonal y capital provincial",2014," Septiembre ",26,13631068800,0,"No","Ecuatoriano","Ecuador ",1980," Abril ",18,12544243200,34,1,"Divorciado","Mestizo","Si","Educación básica","El Oro","Machala","La Providencia ","Urbana","Ecuatoriana","Ecuador ",1983," Abril ",19,12638937600,31,1,"Divorciada","Mestiza","Si","Superior","El Oro","Machala","La Providencia ","Urbana"
"60260",1,"Azuay","Sigsig","Sigsig, cabecera cantonal",2014," Febrero ",5,13610937600,0,"No","Ecuatoriano","Ecuador ",1982," Agosto ",23,12618288000,31,0,"Soltero","Mestizo","Si","Educación básica","Azuay","Sigsig","San Bartolomé","Rural","Ecuatoriana","Ecuador ",1987," Mayo ",5,12766550400,26,0,"Soltera","Mestiza","No",NA,"Azuay","Sigsig","San Bartolomé","Rural"
"60261",1,"Azuay","Cuenca","San Blas ",2014," Mayo ",28,13620614400,1,"No","Ecuatoriano","Ecuador ",1994," Abril ",24,12986524800,20,0,"Soltero","Mestizo","Si","Secundaria","Azuay","Cuenca","Sinincay ","Rural","Ecuatoriana","Ecuador ",1997," Marzo ",26,13078713600,17,0,"Soltera","Mestiza","Si","Secundaria","Azuay","Cuenca","Sinincay ","Rural"
"60262",1,"Zamora Chinchipe","Zamora","Zamora, cabecera cantonal y capital provincial ",2014," Agosto ",15,13627440000,0,"No","Ecuatoriano","Ecuador ",1987," Julio ",25,12773548800,27,0,"Soltero","Mestizo","Si","Secundaria","Zamora Chinchipe","Zamora","Cumbaratza ","Rural","Ecuatoriana","Ecuador ",1988," Febrero ",17,12791433600,26,0,"Soltera","Mestiza","Si","Secundaria","Zamora Chinchipe","Zamora","Cumbaratza ","Rural"
"60263",1,"Chimborazo","Riobamba","Lizarzaburu ",2014," Diciembre ",18,13638240000,1,"No","Ecuatoriano","Ecuador ",1990," Diciembre ",10,12880166400,24,0,"Soltero","Mestizo","Si","Secundaria","Chimborazo","Riobamba","Licán ","Rural","Ecuatoriana","Ecuador ",1994," Febrero ",3,12979612800,20,0,"Soltera","Mestiza","Si","Educación básica","Chimborazo","Riobamba","Licán ","Rural"
"60264",1,"Chimborazo","Riobamba","Lizarzaburu ",2014," Diciembre ",18,13638240000,1,"No","Ecuatoriano","Ecuador ",1990," Junio ",14,12864700800,24,0,"Soltero","Mestizo","Si","Superior","Chimborazo","Riobamba","Yaruquíes ","Urbana","Ecuatoriana","Ecuador ",1986," Abril ",10,12732854400,28,0,"Soltera","Mestiza","Si","Secundaria","Chimborazo","Riobamba","Yaruquíes ","Urbana"
"60265",1,"Chimborazo","Riobamba","Lizarzaburu ",2014," Diciembre ",18,13638240000,0,"No","Ecuatoriano","Ecuador ",1995," Diciembre ",3,13037328000,19,0,"Soltero","Mestizo","Si","Educación básica","Chimborazo","Riobamba","Yaruquíes ","Urbana","Ecuatoriana","Ecuador ",1998," Marzo ",16,13109385600,16,0,"Soltera","Mestiza","Si","Educación básica","Chimborazo","Riobamba","Yaruquíes ","Urbana"
"60266",1,"Chimborazo","Riobamba","Lizarzaburu ",2014," Diciembre ",30,13639276800,0,"No","Ecuatoriano","Ecuador ",1991," Septiembre ",18,12904531200,23,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Chimborazo","Riobamba","Licto ","Rural","Ecuatoriana","Ecuador ",1991," Agosto ",6,12900816000,23,0,"Soltera","Mestiza","Si","Secundaria","Chimborazo","Riobamba","Licto ","Rural"
"60267",1,"Chimborazo","Riobamba","Lizarzaburu ",2014," Diciembre ",24,13638758400,1,"No","Ecuatoriano","Ecuador ",1988," Noviembre ",8,12814329600,26,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Chimborazo","Riobamba","Licán ","Rural","Ecuatoriana","Ecuador ",1988," Marzo ",4,12792816000,26,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Chimborazo","Riobamba","Licán ","Rural"
"60268",1,"Chimborazo","Riobamba","Lizarzaburu ",2014," Diciembre ",17,13638153600,2,"No","Ecuatoriano","Ecuador ",1979," Septiembre ",3,12524544000,35,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Chimborazo","Guano","San Andrés ","Rural","Ecuatoriana","Ecuador ",1980," Septiembre ",29,12558412800,34,0,"Soltera","Mestiza","Si","Educación media /bachillerato","Chimborazo","Guano","San Andrés ","Rural"
"60269",1,"Chimborazo","Riobamba","Lizarzaburu ",2014," Diciembre ",18,13638240000,0,"No","Ecuatoriano","Ecuador ",1999," Marzo ",1,13139625600,15,0,"Soltero","Indígena","Si","Educación media /bachillerato","Chimborazo","Guano","San Andrés ","Rural","Ecuatoriana","Ecuador ",1998," Agosto ",20,13122950400,16,0,"Soltera","Mestiza","Si","Educación básica","Chimborazo","Guano","San Andrés ","Rural"
"60270",1,"Guayas","Guayaquil","Rocafuerte ",2014," Diciembre ",19,13638326400,1,"No","Ecuatoriano","Ecuador ",1982," Abril ",26,12608006400,32,0,"Soltero","Mestizo","Si","Posgrado","Guayas","Samborondón","Tarifa ","Rural","Ecuatoriana","Ecuador ",1987," Junio ",30,12771388800,27,0,"Soltera","Mestiza","Si","Superior","Guayas","Samborondón","Tarifa ","Rural"
"60271",1,"Chimborazo","Riobamba","Lizarzaburu ",2014," Diciembre ",23,13638672000,0,"No","Ecuatoriano","Ecuador ",1993," Julio ",23,12962764800,21,0,"Soltero","Mestizo","Si","Educación media /bachillerato","Chimborazo","Riobamba","Yaruquíes ","Urbana","Ecuatoriana","Ecuador ",1992," Agosto ",29,12934425600,22,0,"Soltera","Mestiza","Si","Primaria","Chimborazo","Riobamba","Yaruquíes ","Urbana"
